Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;key
160223 - Pregão | 00016/2023;96;267676 - IBUPROFENO;IBUPROFENO, DOSAGEM 600 MG;08/12/2023;2024-12-08; 160223 - H GE C;1000.0;04.372.020/0001-44 - WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA;0.17;40.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692215/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_96
160223 - Pregão | 00016/2023;97;294643 - IBUPROFENO;IBUPROFENO, DOSAGEM 50 MG/ML, FORMA FARMACÊUTICA SUSPENSÃO ORAL;29/11/2023;2024-11-29; 160223 - H GE C;30.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;2.33;30.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692216/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 30,00 ML;16_2023_97
160223 - Pregão | 00016/2023;105;376767 - IVERMECTINA;IVERMECTINA, CONCENTRAÇÃO 6 MG;07/12/2023;2024-12-07; 160223 - H GE C;200.0;12.418.191/0001-95 - CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.28;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692222/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_105
160223 - Pregão | 00016/2023;124;267312 - METOCLOPRAMIDA CLORIDRATO;METOCLOPRAMIDA CLORIDRATO, DOSAGEM 10 MG;29/11/2023;2024-11-29; 160223 - H GE C;400.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.06;400.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692237/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_124
160223 - Pregão | 00016/2023;125;267310 - METOCLOPRAMIDA CLORIDRATO;METOCLOPRAMIDA CLORIDRATO, DOSAGEM 5 MG/ML, APRESENTAÇÃO SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;50.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.58;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692238/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;16_2023_125
160223 - Pregão | 00016/2023;129;268286 - MICONAZOL NITRATO;MICONAZOL NITRATO, DOSAGEM 20 MG/G, APRESENTAÇÃO CREME;08/12/2023;2024-12-08; 160223 - H GE C;50.0;12.889.035/0001-02 - INOVAMED HOSPITALAR LTDA;2.46;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692242/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Bisnaga 28,00 G;16_2023_129
160223 - Pregão | 00016/2023;130;268481 - MIDAZOLAM;MIDAZOLAM, DOSAGEM 5 MG/ML, APLICAÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;20.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;2.87;20.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692243/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 10,00 ML;16_2023_130
160223 - Pregão | 00016/2023;138;273167 - NEOMICINA;NEOMICINA, COMPOSIÇÃO ASSOCIADA COM BACITRACINA, CONCENTRAÇÃO 5MG + 250UI/G, TIPO MEDICAMENTO POMADA;08/12/2023;2024-12-08; 160223 - H GE C;300.0;12.889.035/0001-02 - INOVAMED HOSPITALAR LTDA;2.41;300.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692250/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Bisnaga 15,00 G;16_2023_138
160223 - Pregão | 00016/2023;147;267712 - OMEPRAZOL;OMEPRAZOL, CONCENTRAÇÃO 20 MG;29/11/2023;2024-11-29; 160223 - H GE C;200.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;0.04;200.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692256/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Cápsula;16_2023_147
160223 - Pregão | 00016/2023;149;268504 - ONDANSETRONA CLORIDRATO;ONDANSETRONA CLORIDRATO, DOSAGEM 2 MG/ML, INDICAÇÃO INJETÁVEL;07/12/2023;2024-12-07; 160223 - H GE C;150.0;44.734.671/0022-86 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;1.6;150.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692258/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 4,00 ML;16_2023_149
160223 - Pregão | 00016/2023;155;270612 - BENZILPENICILINA;BENZILPENICILINA, APRESENTAÇÃO BENZATINA, DOSAGEM 1.200.000UI, USO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;150.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;5.69;150.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692263/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco-ampola;16_2023_155
160223 - Pregão | 00016/2023;159;270230 - POLIMIXINA B;POLIMIXINA B, COMPOSIÇÃO ASSOCIADA COM NEOMICINA E DEXAMETASONA, CONCENTRAÇÃO 6.000UI + 0,5% + 0,1%, USO SOLUÇÃO OFTÁLMICA;07/12/2023;2024-12-07; 160223 - H GE C;60.0;00.802.002/0001-02 - ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;10.0;60.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692266/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco-ampola;16_2023_159
160223 - Pregão | 00016/2023;161;267743 - PREDNISONA;PREDNISONA, DOSAGEM 20 MG;29/11/2023;2024-11-29; 160223 - H GE C;200.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;0.17;200.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692268/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_161
160223 - Pregão | 00016/2023;162;267768 - PROMETAZINA CLORIDRATO;PROMETAZINA CLORIDRATO, DOSAGEM 25 MG;07/12/2023;2024-12-07; 160223 - H GE C;200.0;44.734.671/0022-86 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;0.13;200.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692269/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_162
160223 - Pregão | 00016/2023;163;267769 - PROMETAZINA CLORIDRATO;PROMETAZINA CLORIDRATO, DOSAGEM 25 MG/ML, APRESENTAÇÃO SOLUÇÃO INJETÁVEL;07/12/2023;2024-12-07; 160223 - H GE C;100.0;44.734.671/0022-86 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;1.8;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692270/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;16_2023_163
160223 - Pregão | 00016/2023;170;412966 - SIMETICONA;SIMETICONA, CONCENTRAÇÃO 75 MG/ML, FORMA FARMACÊUTICA EMULSÃO ORAL- GOTAS;29/11/2023;2024-11-29; 160223 - H GE C;50.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;1.5;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692276/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 15,00 ML;16_2023_170
160223 - Pregão | 00016/2023;174;272089 - SULFADIAZINA;SULFADIAZINA, PRINCÍPIO ATIVO DE PRATA, DOSAGEM 1%, INDICAÇÃO CREME;29/11/2023;2024-11-29; 160223 - H GE C;10.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;4.68;10.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692280/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Bisnaga 30,00 G;16_2023_174
160223 - Pregão | 00016/2023;175;308882 - SULFAMETOXAZOL;SULFAMETOXAZOL, COMPOSIÇÃO ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO 400MG + 80MG;29/11/2023;2024-11-29; 160223 - H GE C;500.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;0.22;500.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692281/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_175
160223 - Pregão | 00016/2023;176;292344 - SULFATO FERROSO;SULFATO FERROSO, DOSAGEM FERRO 40MG DE FERRO II;29/11/2023;2024-11-29; 160223 - H GE C;100.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.07;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692282/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_176
160223 - Pregão | 00016/2023;184;329359 - TIOCOLCHICOSÍDEO;TIOCOLCHICOSÍDEO, DOSAGEM 2 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;08/12/2023;2024-12-08; 160223 - H GE C;100.0;94.389.400/0001-84 - MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;2.82;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742762/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;16_2023_184
160223 - Pregão | 00016/2023;185;271581 - TOBRAMICINA;TOBRAMICINA, DOSAGEM 0,3%, APRESENTAÇÃO SOLUÇÃO OFTÁLMICA;07/12/2023;2024-12-07; 160223 - H GE C;100.0;44.734.671/0022-86 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;5.5;10.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692288/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 5,00 ML;16_2023_185
160223 - Pregão | 00016/2023;187;268534 - TRAMADOL CLORIDRATO;TRAMADOL CLORIDRATO, DOSAGEM 50 MG;29/11/2023;2024-11-29; 160223 - H GE C;100.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.19;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692290/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Cápsula;16_2023_187
160223 - Pregão | 00016/2023;188;292382 - TRAMADOL CLORIDRATO;TRAMADOL CLORIDRATO, DOSAGEM 50 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;100.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;1.37;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692291/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;16_2023_188
160223 - Pregão | 00016/2023;190;306465 - TROMETAMOL;TROMETAMOL, COMPOSIÇÃO SAL CETOROLACO, CONCENTRAÇÃO 30 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;50.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;3.36;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692293/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 1,00 ML;16_2023_190
160223 - Pregão | 00016/2023;198;348040 - ÁCIDO PERACÉTICO;ÁCIDO PERACÉTICO, DOSAGEM MÍNIMO DE 0,2%, FORMA FÍSICA SOLUÇÃO AQUOSA;07/12/2023;2024-12-07; 160223 - H GE C;6.0;93.248.979/0001-00 - BIO MED PRODUTOS MEDICOS E HOSPITALARES LTDA;119.0;6.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692298/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Litro;16_2023_198
160223 - Pregão | 00028/2023;9;457777 - TALHER DESCARTÁVEL;TALHER DESCARTÁVEL, MATERIAL PLÁSTICO, TIPO KIT, APLICAÇÃO REFEIÇÃO, TAMANHO MÍNIMO 18 CM, CARACTERÍSTICAS ADICIONAIS KITS ENSACADOS,COM,FACA,GARFO E UMA COLHER DE SOP A;23/05/2024;2025-05-23; 160223 - H GE C;1.0;41.948.062/0001-07 - GRANETTO EMBALAGENS LTDA;330.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/529812/itens/5209238/show;Pregão;28;2023;160223;Eventual aquisição de materiais descartáveis para o Setor de Nutrição do Hospital Geral de Curitiba.;Caixa 1.000,00 UN;28_2023_9
160223 - Pregão | 00028/2023;11;421278 - COPO DESCARTÁVEL;COPO DESCARTÁVEL, MATERIAL ISOPOR, CAPACIDADE 180 ML;23/05/2024;2025-05-23; 160223 - H GE C;3.0;41.948.062/0001-07 - GRANETTO EMBALAGENS LTDA;146.0;3.0;https://contratos.sistema.gov.br/transparencia/compras/529812/itens/5209240/show;Pregão;28;2023;160223;Eventual aquisição de materiais descartáveis para o Setor de Nutrição do Hospital Geral de Curitiba.;Caixa 1.000,00 UN;28_2023_11
160223 - Pregão | 00028/2023;12;339677 - TAMPA COPO;TAMPA COPO, MATERIAL POLIESTIRENO, TIPO DESCARTÁVEL, CAPACIDADE COPO 180 ML, CARACTERÍSTICAS ADICIONAIS NÃO TÓXICO;23/05/2024;2025-05-23; 160223 - H GE C;3.0;00.528.262/0001-23 - FERRALLY - COMERCIO DE EMBALAGENS LTDA;137.99;3.0;https://contratos.sistema.gov.br/transparencia/compras/529812/itens/5209241/show;Pregão;28;2023;160223;Eventual aquisição de materiais descartáveis para o Setor de Nutrição do Hospital Geral de Curitiba.;Caixa 1.000,00 UN;28_2023_12
160223 - Pregão | 00028/2023;14;450213 - MARMITA DESCARTÁVEL;MARMITA DESCARTÁVEL, MATERIAL ISOPOR, CARACTERÍSTICAS ADICIONAIS COM TAMPA, CAPACIDADE 750 ML;23/05/2024;2025-05-23; 160223 - H GE C;30.0;00.528.262/0001-23 - FERRALLY - COMERCIO DE EMBALAGENS LTDA;33.85;30.0;https://contratos.sistema.gov.br/transparencia/compras/529812/itens/5209243/show;Pregão;28;2023;160223;Eventual aquisição de materiais descartáveis para o Setor de Nutrição do Hospital Geral de Curitiba.;Caixa 100,00 UN;28_2023_14
160223 - Pregão | 90005/2024;41;427588 - CANETA ALTA ROTAÇÃO;CANETA ALTA ROTAÇÃO, MATERIAL ROLAMENTO ROLAMENTO CERÂMICA, VELOCIDADE MÁXIMA VELOCIDADE MÁXIMA MAIOR 400.000 RPM, REFRIGERAÇÃO 3 OU MAIS FUROS, TROCA DE BROCAS BOTÃO DE PRESSÃO(PB), TIPO CONEXÃO CONEXÃO 2 FUROS, TIPO CABEÇA CABEÇA PADRÃO;03/04/2024;2025-04-03; 160223 - H GE C;1.0;37.778.759/0001-00 - CWBCARE PRODUTOS MEDICO HOSPITALARES LTDA;949.99;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046738/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_41
160223 - Pregão | 90005/2024;44;407106 - CANETA BAIXA ROTAÇÃO;CANETA BAIXA ROTAÇÃO, TIPO CONTRA ÂNGULO, RELAÇÃO TRANSMISSÃO TRANSMISSÃO 1:1, TROCA DE BROCA TRAVA LT/FG, REFRIGERAÇÃO C/ REFRIGERAÇÃO EXTERNA, TIPO CABEÇA CABEÇA PADRÃO, APLICAÇÃO MOTOR PNEUMÁTICO;03/04/2024;2025-04-03; 160223 - H GE C;1.0;37.778.759/0001-00 - CWBCARE PRODUTOS MEDICO HOSPITALARES LTDA;477.99;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046741/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_44
160223 - Pregão | 90005/2024;45;407017 - CANETA BAIXA ROTAÇÃO;CANETA BAIXA ROTAÇÃO, TIPO PEÇA RETA, RELAÇÃO TRANSMISSÃO TRANSMISSÃO 1:1, TROCA DE BROCA ANEL DESTRAVADOR, REFRIGERAÇÃO C/ REFRIGERAÇÃO EXTERNA;03/04/2024;2025-04-03; 160223 - H GE C;1.0;37.778.759/0001-00 - CWBCARE PRODUTOS MEDICO HOSPITALARES LTDA;441.37;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046742/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_45
160223 - Pregão | 90005/2024;53;363941 - PEÇAS - EQUIPAMENTO ODONTOLÓGICO;PEÇAS - EQUIPAMENTO ODONTOLÓGICO, TIPO LOCALIZADOR APICAL, COMANDO COMPUTADORIZADO, APLICAÇÃO TRATAMENTO CANAL;03/04/2024;2025-04-03; 160223 - H GE C;1.0;08.886.401/0001-00 - DENTAL FREIRE GOULART LTDA;2810.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046749/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_53
160223 - Pregão | 90005/2024;70;469955 - CADEIRA DE RODAS;"CADEIRA DE RODAS, TIPO FUNCIONAMENTO MANUAL, TIPO CONSTRUTIVO ESTRUTURA RÍGIDA , ACABAMENTO ESTRUTURA REVESTIMENTO TERMOPLÁSTICO, TIPO USO LOCOMOÇÃO, TIPO ENCOSTO APOIO CABEÇA, BRAÇOS, PÉS E ENCOSTO AJUSTÁVEL, ACABAMENTO DO ENCOSTO E ASSENTO ESTOFADA, TIPO DE PNEU 4 RODÍZIOS CERCA 5"", TIPO FREIO C/ FREIO, CARACTERÍSTICAS ADICIONAIS ALTURA REGULÁVEL, ACESSÓRIOS SUPORTE DE SORO, TIPO DE AMORTECEDOR AJUSTE PNEUMÁTICO";03/04/2024;2025-04-03; 160223 - H GE C;1.0;07.422.196/0001-51 - VITALLI COMERCIO E IMPORTACAO LTDA;1105.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046764/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_70
160223 - Pregão | 90005/2024;72;427291 - CONJUNTO ACADÊMICO;CONJUNTO ACADÊMICO USO ODONTOLÓGICO, COMPONENTE ALTA ROTAÇÃO, ROLAMENTO AÇO INOXIDÁVEL, 400.00 RP M, CARACTERÍSTICAS ADICIONAIS 3 FUROS, SACA BROCA, CABEÇA PADRÃO, COMPONENTES 1 MICROMOTOR, CONTRA ÂNGULO, PEÇA RETA, CARACTERÍSTICA PEÇAS DE BAIXA ROTAÇÃO TRANSMISSÃO 1:1, C/ REFRIGERAÇÃO EXTERNA , TIPO ENCAIXE CONEXÃO BORDEN (2 FUROS), APRESENTAÇÃO ESTOJO, CONJUNTO COMPLETO, ACESSÓRIOS ÓLEO LUBRIFICANTE;15/04/2024;2025-04-15; 160223 - H GE C;1.0;09.560.267/0001-08 - BETANIAMED COMERCIAL LTDA;1435.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046766/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_72
160223 - Pregão | 90005/2024;82;447176 - CÂMARA ESCURA REVELAÇÃO RAIO X;CÂMARA ESCURA REVELAÇÃO RAIO X, MATERIAL PLÁSTICO, USO PORTÁTIL, COMPONENTE ABERTURA C/ ANGULAGEM, COMPONENTE 1 BASE REMOVÍVEL, ACESSÓRIOS C/ LUVAS REMOVÍVEIS E VISOR FOTOPROTETOR, ACESSÓRIOS 1 ATÉ 5 RECIPIENTES, ADICIONAL C/ LUZ LED;03/04/2024;2025-04-03; 160223 - H GE C;1.0;08.979.861/0001-75 - BIOTRON EQUIPAMENTOS MEDICOS LTDA;220.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046775/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_82
160223 - Pregão | 90005/2024;84;447078 - MULETA;MULETA, MODELO CANADENSE, TIPO C/ BRAÇADEIRA ARTICULADA, APOIO MÃO APOIO DE MÃO, MATERIA PRIMA EM POLÍMERO, HASTE HASTE REGULÁVEL NA ALTURA, MATERIAL HASTE EM ALUMÍNIO, PÉS C/ PONTEIRA DE BORRACHA, TAMANHO* TAMANHO ADULTO;03/04/2024;2025-04-03; 160223 - H GE C;4.0;04.639.814/0002-02 - SEQUENCIAL MILIMETRICA INDUSTRIA DE EQUIPAMENTOS ORTOPEDICOS LTDA.;53.0;4.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046776/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_84
160223 - Pregão | 90005/2024;85;463351 - CONJUNTO PROCEDIMENTO MÉDICO;CONJUNTO PROCEDIMENTO MÉDICO, APLICAÇÃO P/ SUTURA, COMPOSIÇÃO BÁSICA C/ NO MÍNIMO, COMPONENTES 1 PINÇA, 1 TESOURA, 1 PORTA AGULHA, OUTROS COMPONENTES 1 CAMPO FENESTRADO, 1 FIO DE SUTURA, COMPONENTES ADICIONAIS COMPRESSA DE GAZE, ESTERILIDADE ESTÉRIL, USO ÚNICO;24/04/2024;2025-04-24; 160223 - H GE C;2.0;43.352.606/0001-07 - MORETI DISTRIBUIDORA DE PRODUTOS MEDICOS E ODONTOLOGICOS LTDA;369.4;2.0;https://contratos.sistema.gov.br/transparencia/compras/511948/itens/5046777/show;Pregão;90005;2024;160223;Eventual aquisição de materiais permanentes, de uso médico, odontológico, laboratorial e hospitalar para o Hospital Geral de Curitiba.;Unidade;90005_2024_85
